NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
   18    28    0.45  -82.08    5.74  306.55  -81.01    5.14  311.40
   18    28    0.45  -81.01    5.14  311.40  -80.47    4.99  316.36
   18    29    0.45  -80.47    4.99  316.36  -80.17    4.22  321.30
   18    29    0.45  -80.17    4.22  321.30  -79.22    3.57  326.16
   18    29    0.45  -79.22    3.57  326.16  -78.51    2.57  331.01
   18    30    0.45  -78.51    2.57  331.01  -78.19    1.14  335.79
   18    30    0.45  -78.19    1.14  335.79  -77.23   -0.28  340.48
   18    30    0.45  -77.23   -0.28  340.48  -75.82   -1.89  345.00
   19    20    0.55 -108.36   -3.31  182.91 -109.00   -8.13  184.09
   19    20    0.55 -109.00   -8.13  184.09 -109.18  -13.01  185.15
   19    20    0.55 -109.18  -13.01  185.15 -109.56  -17.68  186.89
   19    21    0.55 -109.56  -17.68  186.89 -109.48  -22.31  188.78
   19    21    0.55 -109.48  -22.31  188.78 -110.06  -26.89  190.71
   19    21    0.48 -110.06  -26.89  190.71 -110.79  -31.14  193.23
   19    22    0.48 -110.79  -31.14  193.23 -110.95  -35.58  195.53
   19    22    0.48 -110.95  -35.58  195.53 -110.53  -39.77  198.23
   19    22    0.48 -110.53  -39.77  198.23 -110.50  -44.17  200.61
   19    22    0.48 -110.50  -44.17  200.61 -110.09  -48.27  203.43
   19    23    0.48 -110.09  -48.27  203.43 -109.82  -52.48  206.12
   19    23    0.48 -109.82  -52.48  206.12 -109.31  -56.96  208.27
   19    23    0.48 -109.31  -56.96  208.27 -109.08  -61.67  209.95
   19    24    0.48 -109.08  -61.67  209.95 -108.50  -66.19  212.00
   19    24    0.48 -108.50  -66.19  212.00 -107.71  -70.92  213.42
   19    24    0.48 -107.71  -70.92  213.42 -107.06  -75.81  214.26
   19    25    0.48 -107.06  -75.81  214.26 -105.91  -80.54  215.38
   19    25    0.48 -105.91  -80.54  215.38 -104.42  -85.23  216.26
   19    25    0.48 -104.42  -85.23  216.26 -103.28  -89.91  217.62
   19    25    0.48 -103.28  -89.91  217.62 -101.80  -94.60  218.49
   19    26    0.48 -101.80  -94.60  218.49 -100.32  -99.36  218.93
   19    26    0.48 -100.32  -99.36  218.93  -99.05 -104.07  220.03
   19    26    0.48  -99.05 -104.07  220.03  -98.49 -108.85  221.36
   19    27    0.48  -98.49 -108.85  221.36  -97.26 -113.58  222.44
   19    27    0.48  -97.26 -113.58  222.44  -96.66 -118.37  223.72
   19    27    0.48  -96.66 -118.37  223.72  -95.38 -122.96  225.25
   19    27    0.48  -95.38 -122.96  225.25  -93.63 -127.45  226.58
   19    28    0.48  -93.63 -127.45  226.58  -92.45 -132.20  227.63
   19    28    0.48  -92.45 -132.20  227.63  -90.85 -136.91  228.13
   19    28    0.48  -90.85 -136.91  228.13  -89.04 -141.57  228.11
   19    29    0.48  -89.04 -141.57  228.11  -86.92 -146.07  228.56
   19    29    0.48  -86.92 -146.07  228.56  -85.09 -150.72  228.84
   19    29    0.48  -85.09 -150.72  228.84  -83.89 -155.53  229.43
   19    30    0.48  -83.89 -155.53  229.43  -82.79 -160.27  230.60
   19    30    0.48  -82.79 -160.27  230.60  -81.94 -165.16  231.20
   19    30    0.48  -81.94 -165.16  231.20  -81.66 -170.12  231.74
   19    30    0.48  -81.66 -170.12  231.74  -81.69 -174.98  232.91
   20    21    0.63 -128.29   -4.42  189.96 -129.01   -9.20  191.22
   20    21    0.63 -129.01   -9.20  191.22 -129.40  -14.05  192.35
   20    21    0.63 -129.40  -14.05  192.35 -130.12  -18.95  193.10
   20    22    0.57 -130.12  -18.95  193.10 -130.77  -23.70  194.51
   20    22    0.57 -130.77  -23.70  194.51 -131.41  -28.53  195.62
   20    22    0.57 -131.41  -28.53  195.62 -132.46  -33.39  196.17
   20    23    0.57 -132.46  -33.39  196.17 -133.67  -38.24  196.08
   20    23    0.57 -133.67  -38.24  196.08 -134.83  -43.10  195.95
   20    23    0.52 -134.83  -43.10  195.95 -136.51  -47.77  195.37
   20    24    0.52 -136.51  -47.77  195.37 -137.79  -52.61  195.33
   20    24    0.52 -137.79  -52.61  195.33 -138.73  -57.51  195.10
   20    24    0.52 -138.73  -57.51  195.10 -140.32  -62.25  195.21
   20    24    0.52 -140.32  -62.25  195.21 -141.34  -67.15  195.09
   20    25    0.47 -141.34  -67.15  195.09 -141.99  -72.10  194.91
   20    25    0.47 -141.99  -72.10  194.91 -142.46  -77.05  195.49
   20    25    0.47 -142.46  -77.05  195.49 -142.56  -82.00  196.14
   20    26    0.47 -142.56  -82.00  196.14 -142.35  -87.00  196.17
   20    26    0.47 -142.35  -87.00  196.17 -142.13  -91.95  196.82
   20    26    0.47 -142.13  -91.95  196.82 -141.60  -96.89  197.36
   20    27    0.47 -141.60  -96.89  197.36 -140.67 -101.69  198.39
   20    27    0.47 -140.67 -101.69  198.39 -140.16 -106.56  199.43
   20    27    0.47 -140.16 -106.56  199.43 -139.14 -111.41  200.11
   20    28    0.47 -139.14 -111.41  200.11 -137.76 -116.14  200.94
   20    28    0.47 -137.76 -116.14  200.94 -136.16 -120.76  201.98
   20    28    0.47 -136.16 -120.76  201.98 -134.45 -125.29  203.24
   20    28    0.47 -134.45 -125.29  203.24 -132.75 -129.68  204.92
   20    29    0.47 -132.75 -129.68  204.92 -130.96 -133.89  206.93
   20    29    0.47 -130.96 -133.89  206.93 -128.56 -137.94  208.62
   20    29    0.47 -128.56 -137.94  208.62 -125.78 -141.67  210.46
   20    30    0.47 -125.78 -141.67  210.46 -122.93 -145.43  212.10
   20    30    0.47 -122.93 -145.43  212.10 -119.97 -148.95  214.06
   20    30    0.47 -119.97 -148.95  214.06 -116.54 -152.26  215.58
   21    21    0.39 -141.84   -5.58  193.85 -143.59   -1.42  196.01
   21    21    0.39 -143.59   -1.42  196.01 -145.85    2.72  197.66
   21    22    0.39 -145.85    2.72  197.66 -147.54    7.05  199.50
   21    22    0.39 -147.54    7.05  199.50 -148.62   11.63  201.20
   21    22    0.39 -148.62   11.63  201.20 -149.18   16.31  202.85
   21    23    0.39 -149.18   16.31  202.85 -149.84   20.88  204.77
   21    23    0.39 -149.84   20.88  204.77 -150.92   25.55  206.20
   21    23    0.39 -150.92   25.55  206.20 -151.51   30.23  207.88
   21    24    0.39 -151.51   30.23  207.88 -152.63   34.92  209.17
   21    24    0.39 -152.63   34.92  209.17 -153.72   39.75  209.90
   21    25    0.39 -153.72   39.75  209.90 -154.33   44.56  211.11
   21    25    0.39 -154.33   44.56  211.11 -155.34   49.22  212.61
   21    25    0.39 -155.34   49.22  212.61 -156.81   53.67  214.37
   21    26    0.39 -156.81   53.67  214.37 -158.45   57.90  216.46
   21    26    0.39 -158.45   57.90  216.46 -159.70   62.10  218.87
   21    26    0.39 -159.70   62.10  218.87 -160.45   66.10  221.78
   21    27    0.39 -160.45   66.10  221.78 -161.50   69.62  225.17
   21    27    0.39 -161.50   69.62  225.17 -162.99   73.09  228.45
   21    28    0.39 -162.99   73.09  228.45 -163.81   76.80  231.70
   21    28    0.39 -163.81   76.80  231.70 -164.44   80.95  234.42
   21    28    0.39 -164.44   80.95  234.42 -164.81   85.12  237.14
   21    29    0.39 -164.81   85.12  237.14 -165.68   89.31  239.73
   21    29    0.39 -165.68   89.31  239.73 -166.95   93.54  242.07
   21    29    0.39 -166.95   93.54  242.07 -167.98   97.57  244.85
   21    30    0.39 -167.98   97.57  244.85 -168.82  101.95  247.11
   21    30    0.39 -168.82  101.95  247.11 -170.11  106.44  248.90
   21    30    0.39 -170.11  106.44  248.90 -171.91  110.66  250.90
   22    21    0.39 -148.59   -5.73  196.00 -150.06  -10.50  196.29
   22    21    0.39 -150.06  -10.50  196.29 -151.80  -15.13  197.04
   22    22    0.39 -151.80  -15.13  197.04 -153.04  -19.96  197.38
   22    22    0.39 -153.04  -19.96  197.38 -154.84  -24.56  198.17
   22    22    0.39 -154.84  -24.56  198.17 -156.85  -29.01  199.23
   22    23    0.39 -156.85  -29.01  199.23 -159.04  -33.41  200.16
   22    23    0.39 -159.04  -33.41  200.16 -161.50  -37.48  201.69
   22    23    0.39 -161.50  -37.48  201.69 -164.09  -41.50  203.17
   22    24    0.39 -164.09  -41.50  203.17 -166.06  -45.71  205.00
   22    24    0.39 -166.06  -45.71  205.00 -167.32  -50.13  206.98
   22    25    0.39 -167.32  -50.13  206.98 -168.87  -54.62  208.54
   22    25    0.39 -168.87  -54.62  208.54 -170.77  -58.81  210.50
   22    25    0.39 -170.77  -58.81  210.50 -172.87  -62.98  212.29
   22    26    0.39 -172.87  -62.98  212.29 -174.59  -67.31  214.10
   22    26    0.39 -174.59  -67.31  214.10 -176.67  -71.38  216.13
   22    26    0.39 -176.67  -71.38  216.13 -178.28  -75.52  218.42
   22    27    0.39 -178.28  -75.52  218.42 -179.79  -79.91  220.28
   22    27    0.39 -179.79  -79.91  220.28 -181.90  -84.01  222.20
   22    27    0.39 -181.90  -84.01  222.20 -184.15  -88.30  223.45
   22    28    0.39 -184.15  -88.30  223.45 -186.42  -92.50  224.94
   22    28    0.39 -186.42  -92.50  224.94 -188.87  -96.73  226.00
   22    29    0.39 -188.87  -96.73  226.00 -190.75 -101.12  227.47
   22    29    0.39 -190.75 -101.12  227.47 -192.59 -105.38  229.34
   22    29    0.39 -192.59 -105.38  229.34 -194.32 -109.36  231.82
   22    30    0.39 -194.32 -109.36  231.82 -195.62 -113.44  234.40
   22    30    0.39 -195.62 -113.44  234.40 -196.44 -117.44  237.29
   22    30    0.39 -196.44 -117.44  237.29 -197.61 -121.50  239.95
   23    21    0.35  -21.48   -4.96   59.16  -21.16   -7.70   63.32
   23    21    0.35  -21.16   -7.70   63.32  -20.34  -10.00   67.69
   23    22    0.35  -20.34  -10.00   67.69  -19.99  -12.47   72.02
   23    22    0.35  -19.99  -12.47   72.02  -20.01  -15.40   76.07
   23    23    0.35  -20.01  -15.40   76.07  -20.02  -17.94   80.38
   23    23    0.35  -20.02  -17.94   80.38  -19.62  -20.58   84.61
   23    23    0.35  -19.62  -20.58   84.61  -19.38  -23.12   88.91
   23    24    0.35  -19.38  -23.12   88.91  -19.44  -25.04   93.52
   23    24    0.35  -19.44  -25.04   93.52  -19.00  -27.45   97.89
   23    25    0.35  -19.00  -27.45   97.89  -18.23  -30.27  101.94
   23    25    0.35  -18.23  -30.27  101.94  -17.98  -32.74  106.28
   23    25    0.35  -17.98  -32.74  106.28  -17.39  -34.63  110.87
   23    26    0.35  -17.39  -34.63  110.87  -16.81  -36.98  115.24
   23    26    0.35  -16.81  -36.98  115.24  -16.01  -39.86  119.26
   23    27    0.35  -16.01  -39.86  119.26  -15.04  -43.24  122.81
   23    27    0.35  -15.04  -43.24  122.81  -13.92  -46.13  126.73
   23    27    0.35  -13.92  -46.13  126.73  -12.93  -49.14  130.60
   23    28    0.35  -12.93  -49.14  130.60  -11.70  -52.35  134.23
   23    28    0.35  -11.70  -52.35  134.23  -10.19  -55.91  137.40
   23    29    0.35  -10.19  -55.91  137.40   -9.36  -59.64  140.63
   23    29    0.35   -9.36  -59.64  140.63   -8.00  -63.36  143.67
   23    29    0.35   -8.00  -63.36  143.67   -6.80  -67.16  146.70
   23    30    0.35   -6.80  -67.16  146.70   -6.14  -71.09  149.72
   23    30    0.35   -6.14  -71.09  149.72   -6.04  -75.25  152.49
   24    22    0.64 -161.48   -3.46  201.34 -160.88   -3.72  206.29
   24    22    0.64 -160.88   -3.72  206.29 -160.41   -4.66  211.18
   24    22    0.59 -160.41   -4.66  211.18 -160.60   -5.92  216.02
   24    23    0.52 -160.60   -5.92  216.02 -161.26   -7.56  220.69
   24    23    0.52 -161.26   -7.56  220.69 -162.53   -9.01  225.31
   24    23    0.52 -162.53   -9.01  225.31 -164.08  -10.44  229.84
   24    24    0.52 -164.08  -10.44  229.84 -166.09  -12.28  234.03
   24    24    0.52 -166.09  -12.28  234.03 -168.38  -14.01  238.13
   24    24    0.47 -168.38  -14.01  238.13 -170.83  -16.15  241.93
   24    25    0.47 -170.83  -16.15  241.93 -173.50  -18.03  245.71
   24    25    0.47 -173.50  -18.03  245.71 -175.80  -19.94  249.72
   24    25    0.47 -175.80  -19.94  249.72 -178.35  -21.30  253.80
   24    25    0.47 -178.35  -21.30  253.80 -180.74  -22.87  257.90
   24    26    0.47 -180.74  -22.87  257.90 -182.99  -24.11  262.19
   24    26    0.47 -182.99  -24.11  262.19 -184.76  -25.48  266.66
   24    26    0.47 -184.76  -25.48  266.66 -186.92  -27.30  270.78
   24    27    0.47 -186.92  -27.30  270.78 -189.26  -28.64  275.00
   24    27    0.47 -189.26  -28.64  275.00 -191.37  -30.10  279.29
   24    27    0.47 -191.37  -30.10  279.29 -193.80  -31.88  283.28
   24    28    0.47 -193.80  -31.88  283.28 -195.93  -33.72  287.41
   24    28    0.47 -195.93  -33.72  287.41 -198.32  -35.77  291.30
   24    28    0.47 -198.32  -35.77  291.30 -201.07  -38.12  294.75
   24    28    0.47 -201.07  -38.12  294.75 -203.18  -40.52  298.60
   24    29    0.47 -203.18  -40.52  298.60 -205.01  -42.91  302.58
   24    29    0.47 -205.01  -42.91  302.58 -207.15  -45.28  306.44
   24    29    0.47 -207.15  -45.28  306.44 -208.78  -47.75  310.46
   24    30    0.47 -208.78  -47.75  310.46 -209.81  -49.95  314.83
   24    30    0.47 -209.81  -49.95  314.83 -210.71  -52.18  319.22
   24    30    0.47 -210.71  -52.18  319.22 -212.04  -54.35  323.52
   25    22    0.39 -173.45   -0.49  208.31 -177.03    1.34  205.33
   25    22    0.39 -177.03    1.34  205.33 -180.21    3.43  202.10
   25    23    0.39 -180.21    3.43  202.10 -183.35    6.00  199.17
   25    23    0.39 -183.35    6.00  199.17 -186.53    8.47  196.21
   25    23    0.39 -186.53    8.47  196.21 -190.23   10.56  193.57
   25    24    0.39 -190.23   10.56  193.57 -194.16   12.46  191.13
   25    24    0.39 -194.16   12.46  191.13 -198.50   13.90  189.10
   25    24    0.39 -198.50   13.90  189.10 -202.84   15.69  187.39
   25    25    0.39 -202.84   15.69  187.39 -207.11   17.43  185.45
   25    25    0.39 -207.11   17.43  185.45 -211.47   19.11  183.68
   25    26    0.39 -211.47   19.11  183.68 -215.86   21.09  182.34
   25    26    0.39 -215.86   21.09  182.34 -220.17   23.41  181.33
   25    26    0.39 -220.17   23.41  181.33 -224.53   25.84  180.97
   25    27    0.39 -224.53   25.84  180.97 -228.95   28.15  181.30
   25    27    0.39 -228.95   28.15  181.30 -233.38   30.38  181.91
   25    27    0.39 -233.38   30.38  181.91 -237.84   32.62  182.27
   25    28    0.39 -237.84   32.62  182.27 -242.23   35.01  182.11
   25    28    0.39 -242.23   35.01  182.11 -246.84   36.91  181.69
   25    29    0.39 -246.84   36.91  181.69 -251.14   39.37  181.08
   25    29    0.39 -251.14   39.37  181.08 -255.42   41.95  180.90
   25    29    0.39 -255.42   41.95  180.90 -259.51   44.81  181.25
   25    30    0.39 -259.51   44.81  181.25 -263.66   47.59  181.08
   25    30    0.39 -263.66   47.59  181.08 -268.05   49.97  180.78
   25    30    0.39 -268.05   49.97  180.78 -272.20   52.66  180.06
   26    22    0.33  -36.47  -19.91   57.49  -40.96  -17.91   58.41
   26    22    0.33  -40.96  -17.91   58.41  -45.12  -15.50   59.78
   26    23    0.33  -45.12  -15.50   59.78  -49.63  -13.58   60.75
   26    23    0.33  -49.63  -13.58   60.75  -54.15  -11.88   62.05
   26    24    0.33  -54.15  -11.88   62.05  -58.57   -9.88   63.28
   26    24    0.33  -58.57   -9.88   63.28  -62.77   -7.78   65.00
   26    25    0.33  -62.77   -7.78   65.00  -67.25   -6.35   66.69
   26    25    0.33  -67.25   -6.35   66.69  -71.49   -4.49   68.59
   26    25    0.33  -71.49   -4.49   68.59  -75.93   -2.71   70.02
   26    26    0.33  -75.93   -2.71   70.02  -80.60   -1.60   71.44
   26    26    0.33  -80.60   -1.60   71.44  -85.34   -0.39   72.46
   26    27    0.33  -85.34   -0.39   72.46  -89.84    1.31   73.81
   26    27    0.33  -89.84    1.31   73.81  -94.42    3.16   74.58
   26    28    0.33  -94.42    3.16   74.58  -99.24    4.39   75.09
   26    28    0.33  -99.24    4.39   75.09 -104.05    5.63   75.70
   26    29    0.33 -104.05    5.63   75.70 -108.86    6.60   76.68
   26    29    0.33 -108.86    6.60   76.68 -113.81    7.07   77.19
   26    29    0.33 -113.81    7.07   77.19 -118.62    8.14   78.03
   26    30    0.33 -118.62    8.14   78.03 -123.48    8.65   79.08
   26    30    0.33 -123.48    8.65   79.08 -128.23    8.67   80.66
   27    23    0.48 -179.13    0.92  212.32 -182.51   -2.07  210.17
   27    23    0.48 -182.51   -2.07  210.17 -185.97   -5.16  208.30
   27    24    0.48 -185.97   -5.16  208.30 -188.93   -8.47  206.01
   27    24    0.40 -188.93   -8.47  206.01 -191.97  -11.75  203.77
   27    24    0.40 -191.97  -11.75  203.77 -195.46  -14.60  201.60
   27    25    0.40 -195.46  -14.60  201.60 -198.40  -17.96  199.35
   27    25    0.40 -198.40  -17.96  199.35 -201.02  -21.79  197.50
   27    25    0.40 -201.02  -21.79  197.50 -203.29  -25.67  195.30
   27    26    0.40 -203.29  -25.67  195.30 -205.44  -29.48  192.88
   27    26    0.40 -205.44  -29.48  192.88 -207.80  -33.34  190.75
   27    26    0.40 -207.80  -33.34  190.75 -210.44  -36.71  188.18
   27    27    0.40 -210.44  -36.71  188.18 -213.29  -39.88  185.55
   27    27    0.40 -213.29  -39.88  185.55 -215.87  -42.81  182.44
   27    27    0.40 -215.87  -42.81  182.44 -218.95  -45.83  179.89
   27    28    0.40 -218.95  -45.83  179.89 -222.43  -48.43  177.43
   27    28    0.40 -222.43  -48.43  177.43 -226.16  -50.52  174.84
   27    29    0.40 -226.16  -50.52  174.84 -230.13  -52.74  172.76
   27    29    0.40 -230.13  -52.74  172.76 -234.44  -54.51  170.93
   27    29    0.40 -234.44  -54.51  170.93 -238.35  -56.64  168.66
   27    30    0.40 -238.35  -56.64  168.66 -242.06  -58.76  166.07
   27    30    0.40 -242.06  -58.76  166.07 -245.85  -60.42  163.26
   27    30    0.40 -245.85  -60.42  163.26 -249.65  -62.30  160.60
   28    23    0.54 -184.72    1.95  216.58 -188.57   -0.41  214.43
   28    23    0.54 -188.57   -0.41  214.43 -192.30   -2.80  212.12
   28    23    0.50 -192.30   -2.80  212.12 -195.95   -4.94  209.45
   28    24    0.44 -195.95   -4.94  209.45 -199.42   -7.63  207.07
   28    24    0.44 -199.42   -7.63  207.07 -203.07  -10.56  205.29
   28    24    0.44 -203.07  -10.56  205.29 -207.17  -12.90  203.64
   28    25    0.44 -207.17  -12.90  203.64 -211.40  -14.75  201.72
   28    25    0.44 -211.40  -14.75  201.72 -215.58  -16.39  199.53
   28    25    0.44 -215.58  -16.39  199.53 -219.99  -18.07  197.88
   28    26    0.44 -219.99  -18.07  197.88 -224.06  -19.92  195.64
   28    26    0.44 -224.06  -19.92  195.64 -228.03  -21.84  193.28
   28    26    0.44 -228.03  -21.84  193.28 -232.17  -23.84  191.31
   28    27    0.44 -232.17  -23.84  191.31 -236.35  -25.26  188.97
   28    27    0.44 -236.35  -25.26  188.97 -240.71  -26.99  187.23
   28    27    0.44 -240.71  -26.99  187.23 -244.74  -28.84  184.93
   28    28    0.44 -244.74  -28.84  184.93 -248.74  -30.98  182.82
   28    28    0.44 -248.74  -30.98  182.82 -252.77  -33.39  181.11
   28    28    0.44 -252.77  -33.39  181.11 -256.82  -35.55  179.14
   28    29    0.44 -256.82  -35.55  179.14 -260.60  -37.54  176.53
   28    29    0.44 -260.60  -37.54  176.53 -264.25  -39.12  173.50
   28    29    0.44 -264.25  -39.12  173.50 -267.49  -40.74  170.05
   28    30    0.44 -267.49  -40.74  170.05 -270.57  -42.59  166.57
   28    30    0.44 -270.57  -42.59  166.57 -273.74  -44.19  163.06
   28    30    0.44 -273.74  -44.19  163.06 -276.47  -46.16  159.36
   29    23    0.35 -195.84    4.25  225.02 -195.88    0.71  228.55
   29    23    0.35 -195.88    0.71  228.55 -196.44   -2.81  232.06
   29    24    0.35 -196.44   -2.81  232.06 -196.46   -6.53  235.40
   29    24    0.35 -196.46   -6.53  235.40 -197.05  -10.20  238.75
   29    25    0.35 -197.05  -10.20  238.75 -197.24  -13.48  242.52
   29    25    0.35 -197.24  -13.48  242.52 -197.28  -16.75  246.30
   29    25    0.35 -197.28  -16.75  246.30 -197.78  -19.54  250.42
   29    26    0.35 -197.78  -19.54  250.42 -198.67  -22.30  254.50
   29    26    0.35 -198.67  -22.30  254.50 -200.06  -24.70  258.65
   29    27    0.35 -200.06  -24.70  258.65 -201.22  -26.49  263.18
   29    27    0.35 -201.22  -26.49  263.18 -202.64  -27.69  267.81
   29    27    0.35 -202.64  -27.69  267.81 -203.83  -28.32  272.63
   29    28    0.35 -203.83  -28.32  272.63 -205.33  -29.14  277.33
   29    28    0.35 -205.33  -29.14  277.33 -206.48  -30.27  282.06
   29    29    0.35 -206.48  -30.27  282.06 -207.48  -30.88  286.92
   29    29    0.35 -207.48  -30.88  286.92 -208.83  -31.04  291.74
   29    29    0.35 -208.83  -31.04  291.74 -210.06  -30.93  296.58
   29    30    0.35 -210.06  -30.93  296.58 -211.31  -30.38  301.39
   29    30    0.35 -211.31  -30.38  301.39 -211.99  -30.19  306.34
   30    24    0.49 -200.48    5.62  230.20 -204.80    6.98  228.08
   30    24    0.49 -204.80    6.98  228.08 -209.27    8.13  226.17
   30    24    0.49 -209.27    8.13  226.17 -213.84    9.58  224.73
   30    25    0.49 -213.84    9.58  224.73 -218.51   11.16  223.91
   30    25    0.49 -218.51   11.16  223.91 -223.15   12.43  222.53
   30    25    0.49 -223.15   12.43  222.53 -227.61   13.90  220.82
   30    26    0.49 -227.61   13.90  220.82 -232.09   15.74  219.58
   30    26    0.49 -232.09   15.74  219.58 -236.68   17.01  218.07
   30    26    0.49 -236.68   17.01  218.07 -241.31   17.79  216.34
   30    26    0.49 -241.31   17.79  216.34 -245.72   18.19  214.03
   30    27    0.49 -245.72   18.19  214.03 -250.32   19.09  212.27
   30    27    0.49 -250.32   19.09  212.27 -255.03   20.06  210.91
   30    27    0.49 -255.03   20.06  210.91 -259.48   21.39  209.07
   30    28    0.49 -259.48   21.39  209.07 -263.74   23.39  207.37
   30    28    0.49 -263.74   23.39  207.37 -267.89   25.51  205.56
   30    28    0.49 -267.89   25.51  205.56 -272.36   26.97  203.87
   30    28    0.49 -272.36   26.97  203.87 -276.55   28.93  201.95
   30    29    0.49 -276.55   28.93  201.95 -280.57   31.19  200.03
   30    29    0.49 -280.57   31.19  200.03 -284.71   33.00  197.89
   30    29    0.49 -284.71   33.00  197.89 -289.19   34.23  196.04
   30    30    0.49 -289.19   34.23  196.04 -293.93   34.91  194.60
   30    30    0.49 -293.93   34.91  194.60 -298.82   34.96  193.55
   30    30    0.49 -298.82   34.96  193.55 -303.79   35.31  193.17
   30    30    0.49 -303.79   35.31  193.17 -308.79   35.44  193.03
   31    24    0.48 -204.64    6.58  235.85 -204.16    2.66  238.92
   31    24    0.48 -204.16    2.66  238.92 -203.37   -1.55  241.49
   31    25    0.48 -203.37   -1.55  241.49 -202.26   -5.78  243.92
   31    25    0.48 -202.26   -5.78  243.92 -201.05  -10.19  245.94
   31    25    0.48 -201.05  -10.19  245.94 -199.25  -14.56  247.57
   31    26    0.43 -199.25  -14.56  247.57 -196.88  -18.71  249.02
   31    26    0.43 -196.88  -18.71  249.02 -194.11  -22.75  250.07
   31    26    0.43 -194.11  -22.75  250.07 -191.87  -26.93  251.63
   31    27    0.43 -191.87  -26.93  251.63 -189.76  -31.04  253.56
   31    27    0.43 -189.76  -31.04  253.56 -187.33  -34.94  255.52
   31    27    0.43 -187.33  -34.94  255.52 -184.30  -38.42  257.44
   31    28    0.43 -184.30  -38.42  257.44 -181.21  -41.84  259.39
   31    28    0.43 -181.21  -41.84  259.39 -178.59  -45.42  261.69
   31    28    0.43 -178.59  -45.42  261.69 -175.64  -49.08  263.41
   31    29    0.43 -175.64  -49.08  263.41 -172.54  -52.59  265.15
   31    29    0.43 -172.54  -52.59  265.15 -170.03  -56.37  267.25
   31    29    0.43 -170.03  -56.37  267.25 -167.34  -60.31  268.75
   31    30    0.43 -167.34  -60.31  268.75 -164.93  -64.15  270.85
   31    30    0.43 -164.93  -64.15  270.85 -163.11  -68.17  273.20
   31    30    0.43 -163.11  -68.17  273.20 -160.82  -72.03  275.41
   32    24    0.43 -207.89    8.34  241.89 -208.81   13.25  241.89
   32    24    0.43 -208.81   13.25  241.89 -210.05   18.08  242.22
   32    25    0.43 -210.05   18.08  242.22 -211.69   22.77  242.81
   32    25    0.36 -211.69   22.77  242.81 -213.66   27.34  243.26
   32    25    0.36 -213.66   27.34  243.26 -216.04   31.66  244.09
   32    26    0.36 -216.04   31.66  244.09 -217.84   36.19  245.21
   32    26    0.36 -217.84   36.19  245.21 -219.01   40.82  246.70
   32    27    0.36 -219.01   40.82  246.70 -220.70   45.38  247.85
   32    27    0.36 -220.70   45.38  247.85 -222.54   49.83  249.20
   32    27    0.36 -222.54   49.83  249.20 -223.70   54.40  250.86
   32    28    0.36 -223.70   54.40  250.86 -225.01   58.70  253.04
   32    28    0.36 -225.01   58.70  253.04 -225.63   63.20  255.13
   32    29    0.36 -225.63   63.20  255.13 -225.68   67.82  257.05
   32    29    0.36 -225.68   67.82  257.05 -225.19   72.56  258.57
   32    29    0.36 -225.19   72.56  258.57 -225.25   77.27  260.26
   32    30    0.36 -225.25   77.27  260.26 -225.65   81.98  261.89
   32    30    0.36 -225.65   81.98  261.89 -226.58   86.65  263.41
   33    24    0.47 -209.96   10.54  248.30 -211.66   15.09  247.14
   33    24    0.47 -211.66   15.09  247.14 -213.65   19.65  246.61
   33    25    0.40 -213.65   19.65  246.61 -215.80   24.12  246.01
   33    25    0.40 -215.80   24.12  246.01 -217.32   28.86  245.52
   33    25    0.40 -217.32   28.86  245.52 -218.75   33.59  244.72
   33    26    0.40 -218.75   33.59  244.72 -219.54   38.48  244.09
   33    26    0.40 -219.54   38.48  244.09 -220.35   43.34  243.21
   33    26    0.40 -220.35   43.34  243.21 -221.57   48.05  242.06
   33    27    0.40 -221.57   48.05  242.06 -223.17   52.52  240.51
   33    27    0.40 -223.17   52.52  240.51 -224.70   56.82  238.46
   33    27    0.40 -224.70   56.82  238.46 -226.54   61.21  236.92
   33    28    0.40 -226.54   61.21  236.92 -228.60   65.69  236.11
   33    28    0.40 -228.60   65.69  236.11 -231.27   69.86  235.40
   33    28    0.40 -231.27   69.86  235.40 -233.90   74.08  234.94
   33    29    0.40 -233.90   74.08  234.94 -236.23   78.51  234.82
   33    29    0.40 -236.23   78.51  234.82 -238.90   82.73  234.66
   33    30    0.40 -238.90   82.73  234.66 -241.05   87.22  234.18
   33    30    0.40 -241.05   87.22  234.18 -243.80   91.39  233.97
   33    30    0.40 -243.80   91.39  233.97 -246.70   95.39  233.19
   34    24    0.30  -26.95   56.05   90.92  -30.81   57.15   93.90
   34    24    0.30  -30.81   57.15   93.90  -34.58   58.02   97.06
   34    25    0.30  -34.58   58.02   97.06  -38.08   58.46  100.61
   34    25    0.30  -38.08   58.46  100.61  -41.69   58.90  104.04
   34    26    0.30  -41.69   58.90  104.04  -45.18   58.65  107.61
   34    26    0.30  -45.18   58.65  107.61  -48.94   57.83  110.80
   34    27    0.30  -48.94   57.83  110.80  -52.90   57.56  113.84
   34    27    0.30  -52.90   57.56  113.84  -57.18   57.16  116.41
   34    28    0.30  -57.18   57.16  116.41  -61.35   56.58  119.09
   34    28    0.30  -61.35   56.58  119.09  -65.87   56.25  121.21
   34    29    0.30  -65.87   56.25  121.21  -70.40   55.24  123.08
   34    29    0.30  -70.40   55.24  123.08  -75.04   54.19  124.62
