NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    3    12    1.70   59.64  -59.86  191.86   58.79  -61.62  196.47
    3    12    1.70   58.79  -61.62  196.47   58.46  -63.83  200.93
    3    12    1.70   58.46  -63.83  200.93   58.10  -66.50  205.15
    3    12    1.70   58.10  -66.50  205.15   58.32  -69.41  209.21
    3    12    1.70   58.32  -69.41  209.21   58.05  -72.15  213.38
    3    12    1.58   58.05  -72.15  213.38   57.62  -74.77  217.62
    3    12    1.38   57.62  -74.77  217.62   56.94  -77.81  221.53
    3    12    1.38   56.94  -77.81  221.53   56.75  -80.95  225.42
    3    13    1.38   56.75  -80.95  225.42   56.29  -84.23  229.16
    3    13    1.38   56.29  -84.23  229.16   55.50  -87.55  232.82
    3    13    1.38   55.50  -87.55  232.82   54.19  -90.76  236.42
    3    13    1.38   54.19  -90.76  236.42   53.21  -93.91  240.18
    3    13    1.38   53.21  -93.91  240.18   52.21  -97.26  243.75
    3    13    1.38   52.21  -97.26  243.75   50.81 -100.38  247.41
    3    13    1.38   50.81 -100.38  247.41   48.78 -103.33  250.89
    3    13    1.38   48.78 -103.33  250.89   46.40 -105.70  254.60
    3    14    1.38   46.40 -105.70  254.60   44.20 -108.17  258.34
    3    14    1.38   44.20 -108.17  258.34   42.32 -110.53  262.33
    3    14    1.38   42.32 -110.53  262.33   40.82 -113.25  266.25
    3    14    1.38   40.82 -113.25  266.25   39.81 -115.53  270.58
    3    14    1.38   39.81 -115.53  270.58   38.82 -117.72  274.97
    3    14    1.38   38.82 -117.72  274.97   37.34 -120.21  279.04
    3    14    1.38   37.34 -120.21  279.04   35.98 -122.07  283.48
    4     7    1.32   -9.40   -4.29   63.44   -8.91   -9.04   64.93
    4     7    1.32   -8.91   -9.04   64.93   -8.01  -13.79   66.20
    4     7    1.32   -8.01  -13.79   66.20   -6.85  -18.33   67.94
    4     7    1.32   -6.85  -18.33   67.94   -5.84  -23.07   69.19
    4     7    1.32   -5.84  -23.07   69.19   -5.19  -27.93   70.16
    4     8    1.32   -5.19  -27.93   70.16   -5.02  -32.88   70.86
    4     8    1.32   -5.02  -32.88   70.86   -5.57  -37.79   71.59
    4     8    1.32   -5.57  -37.79   71.59   -5.95  -42.63   72.79
    4     8    1.32   -5.95  -42.63   72.79   -6.43  -47.45   74.01
    4     8    1.32   -6.43  -47.45   74.01   -7.10  -52.26   75.24
    4     9    1.32   -7.10  -52.26   75.24   -8.21  -57.08   75.95
    4     9    1.32   -8.21  -57.08   75.95   -8.96  -62.00   76.40
    4     9    1.32   -8.96  -62.00   76.40   -9.79  -66.93   76.40
    4     9    1.32   -9.79  -66.93   76.40  -10.73  -71.81   75.85
    4     9    1.32  -10.73  -71.81   75.85  -11.77  -76.68   75.37
    4     9    1.32  -11.77  -76.68   75.37  -12.25  -81.62   74.78
    4    10    1.32  -12.25  -81.62   74.78  -12.12  -86.53   73.84
    4    10    1.32  -12.12  -86.53   73.84  -12.59  -91.48   73.34
    4    10    1.32  -12.59  -91.48   73.34  -12.89  -96.47   73.37
